timestamp,open,high,low,close,volume
2024-12-21 16:00:00,2.25826,2.26411,2.21975,2.23762,2341888.36876127
2024-12-21 17:00:00,2.23696,2.2672,2.22167,2.25508,2482526.76299992
2024-12-21 18:00:00,2.25539,2.26101,2.2175,2.226,2319942.2184
2024-12-21 19:00:00,2.22658,2.24369,2.20054,2.24297,3376010.38290441
2024-12-21 20:00:00,2.24253,2.26497,2.23168,2.24263,2257540.34212226
2024-12-21 21:00:00,2.24264,2.25479,2.21544,2.22686,2942647.3705
2024-12-21 22:00:00,2.22705,2.24873,2.20569,2.23523,2517044.7435
2024-12-21 23:00:00,2.23566,2.24443,2.21483,2.23808,2391651.3755
2024-12-22 00:00:00,2.23883,2.25685,2.22275,2.24679,2579880.09887618
2024-12-22 01:00:00,2.24688,2.2578,2.21833,2.24092,2526981.50378688
2024-12-22 02:00:00,2.24094,2.24929,2.22095,2.22688,2242063.92617759
2024-12-22 03:00:00,2.22687,2.24475,2.2045,2.23997,2156399.59014846
2024-12-22 04:00:00,2.23999,2.24749,2.20136,2.20179,1964177.66679479
2024-12-22 05:00:00,2.20171,2.21676,2.17549,2.20759,3646399.2994
2024-12-22 06:00:00,2.20809,2.2337,2.20256,2.23112,3091287.78076194
2024-12-22 07:00:00,2.23113,2.24155,2.21916,2.22853,2147645.6777
2024-12-22 08:00:00,2.22864,2.25441,2.2273,2.24608,2586875.855
2024-12-22 09:00:00,2.24607,2.29525,2.23813,2.26831,4135520.6654
2024-12-22 10:00:00,2.26775,2.29063,2.26577,2.27584,2819729.87529103
2024-12-22 11:00:00,2.27597,2.28164,2.25892,2.25971,1899217.78879828
2024-12-22 12:00:00,2.26007,2.27606,2.24918,2.25667,2184218.34427685
2024-12-22 13:00:00,2.25665,2.27638,2.24728,2.26322,2047762.32719545
2024-12-22 14:00:00,2.26368,2.26904,2.19777,2.20951,3509207.44521443
2024-12-22 15:00:00,2.21,2.23089,2.20707,2.21982,3204494.9422
2024-12-22 16:00:00,2.22,2.24961,2.20433,2.24028,2448369.61301319
2024-12-22 17:00:00,2.24028,2.24925,2.233,2.23963,2045433.5665
2024-12-22 18:00:00,2.23998,2.26579,2.22648,2.24223,3205157.21925549
2024-12-22 19:00:00,2.24291,2.24709,2.18398,2.19046,3016106.7359
2024-12-22 20:00:00,2.19015,2.21409,2.1599,2.21351,3999369.98968376
2024-12-22 21:00:00,2.2141,2.22456,2.20176,2.20603,2477841.58511742
2024-12-22 22:00:00,2.206,2.21066,2.16645,2.21058,3168758.7485
2024-12-22 23:00:00,2.21051,2.22756,2.19502,2.20344,2977821.994
2024-12-23 00:00:00,2.20344,2.20933,2.17069,2.18059,2392665.1183
2024-12-23 01:00:00,2.17985,2.19606,2.13647,2.15083,3893426.167
2024-12-23 02:00:00,2.15084,2.16828,2.13119,2.16434,3164485.1589
2024-12-23 03:00:00,2.16474,2.22024,2.15599,2.2175,1471111.42139372
2024-12-23 04:00:00,2.21749,2.23547,2.20401,2.21012,2821182.7407
2024-12-23 05:00:00,2.20989,2.21626,2.18608,2.19788,1116523.56529908
2024-12-23 06:00:00,2.19783,2.20706,2.15346,2.16507,2676787.3151
2024-12-23 07:00:00,2.16514,2.18688,2.15601,2.17877,1265989.0604
2024-12-23 08:00:00,2.179,2.1998,2.17325,2.19628,1251498.6026
2024-12-23 09:00:00,2.19627,2.22445,2.19602,2.2089,1526457.62045601
2024-12-23 10:00:00,2.20891,2.224,2.19881,2.21365,1139228.5087
2024-12-23 11:00:00,2.213,2.22055,2.19483,2.20191,1197875.9144
2024-12-23 12:00:00,2.20139,2.22452,2.1982,2.2166,1221175.4385
2024-12-23 13:00:00,2.21624,2.21969,2.1708,2.17997,1696571.5818
2024-12-23 14:00:00,2.18038,2.20594,2.14298,2.16523,2422501.79932624
2024-12-23 15:00:00,2.16465,2.16779,2.13184,2.14307,1969068.8321
2024-12-23 16:00:00,2.14253,2.20491,2.13828,2.19766,2605856.621
2024-12-23 17:00:00,2.19645,2.2042,2.15627,2.16501,1557560.95959714
